Date,Revenue,COGS,order_count,item_count,product_count,customer_count,total_discount,total_refund,avg_delivery_days,sessions,unique_visitors,page_views,bounce_rate,day_of_week,month,year,is_weekend,promo_count,promo_avg_percentage_discount,promo_max_percentage_discount,promo_total_percentage_discount,promo_avg_fixed_discount_vnd,promo_max_fixed_discount_vnd,promo_total_fixed_discount_vnd,is_promo_day
2018-12-08,1453175.2,1434521.0,67,341,56,66,290635.06,46771.66,4.5588235294117645,19012.0,14291.0,82685.0,0.00474,5,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-09,1834112.01,1791856.09,88,446,75,87,366822.36,46549.100000000006,4.406593406593407,20477.0,15247.0,109812.0,0.00334,6,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-10,1719022.37,1695031.78,88,444,67,87,343804.44,145853.86,4.484210526315789,20449.0,16320.0,78059.0,0.00368,0,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-11,1670763.83,1670771.64,89,461,78,89,334152.78,41495.86,4.583333333333333,16690.0,12758.0,71698.0,0.00555,1,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-12,1416824.27,1409602.12,81,416,69,80,283364.84,125444.37,4.3604651162790695,19810.0,14513.0,106078.0,0.00327,2,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-13,1605917.55,1631146.11,92,493,75,91,321183.52,25568.46,4.51,16278.0,12050.0,84818.0,0.00363,3,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-14,1986080.6,1901692.62,79,489,66,78,397216.09,65480.82000000001,4.761363636363637,17277.0,14024.0,71847.0,0.00478,4,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-15,1761139.67,1649696.47,94,494,86,94,352227.96,21022.94,4.469387755102041,16953.0,12495.0,82434.0,0.00331,5,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-16,1956185.08,1973002.66,94,524,74,94,391236.99,10997.52,4.418181818181818,17668.0,13728.0,81437.0,0.00521,6,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-17,1975625.37,2012021.47,124,638,93,123,395125.06,31807.18,4.464,19993.0,14961.0,82231.0,0.00472,0,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-18,1917848.83,1813056.96,124,702,91,122,383569.79,27123.74,4.7615384615384615,17386.0,14023.0,73775.0,0.00448,1,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-19,1548668.19,1537872.76,78,454,61,77,309733.67,0.0,4.772151898734177,19880.0,14317.0,99436.0,0.00333,2,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-20,2111859.13,1955020.76,100,551,73,99,422371.84,5482.21,4.626168224299065,16785.0,12570.0,86527.0,0.00512,3,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-21,1795780.71,1747996.02,99,541,79,99,359156.15,62475.880000000005,4.578431372549019,17089.0,13989.0,75369.0,0.00508,4,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-22,1497206.71,1451328.96,96,538,62,94,299441.33999999997,71320.81,4.659574468085107,19131.0,15097.0,92396.0,0.00334,5,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-23,1221387.72,1203158.82,86,524,66,86,244277.58,69397.04000000001,4.811764705882353,18677.0,14418.0,67357.0,0.0052,6,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-24,2110373.43,2051630.86,116,634,86,116,422074.7,18808.01,4.508620689655173,18196.0,14167.0,81305.0,0.00328,0,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-25,1398293.31,1329598.03,87,461,65,87,279658.7,55988.05,4.3977272727272725,18220.0,13502.0,82734.0,0.0053,1,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-26,1989426.16,1906954.63,115,625,78,112,397885.22000000003,7910.64,4.470588235294118,16195.0,11429.0,85129.0,0.00506,2,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-27,2379859.2,2336594.02,128,690,89,126,475971.89,62403.39,4.437037037037037,20352.0,14676.0,96078.0,0.00359,3,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-28,4637468.16,4553417.55,230,1190,129,227,927493.64,116175.65,4.424242424242424,16913.0,12431.0,77764.0,0.00478,4,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-29,4597405.16,4592577.25,230,1203,136,230,919480.98,183887.66,4.376106194690266,18932.0,15491.0,81645.0,0.0041,5,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-30,3975279.59,3817470.28,211,1186,128,208,754939.79,75116.46,4.4734513274336285,16773.0,12407.0,59562.0,0.00403,6,12,2018,1,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2018-12-31,3827364.78,3811034.54,182,927,112,182,668539.32,120183.64,4.420454545454546,17432.0,12802.0,79582.0,0.00562,0,12,2018,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2019-01-01,2430742.1,2422276.45,119,623,84,118,432495.24,8879.92,4.231404958677686,13010.0,10036.0,51325.0,0.00495,1,1,2019,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2019-01-02,857486.8,611460.51,35,182,32,35,3730.72,45907.83,4.243243243243243,12737.0,9001.0,48341.0,0.00576,2,1,2019,0,1.0,20.0,20.0,20.0,0.0,0.0,0.0,1
2019-01-03,1095516.84,931676.57,40,191,36,40,0.0,0.0,3.8333333333333335,13152.0,9372.0,68314.0,0.00433,3,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-04,1356732.44,1032253.29,50,254,39,49,0.0,55853.770000000004,4.369565217391305,15690.0,11339.0,79556.0,0.00549,4,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-05,1752585.71,1344358.95,72,362,64,70,0.0,20926.6,4.8133333333333335,14519.0,11859.0,75716.0,0.00358,5,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-06,1660128.37,1324455.7,67,308,55,67,0.0,44296.03,4.462686567164179,14231.0,10763.0,49759.0,0.0046,6,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-07,1936096.71,1554210.1,51,249,45,50,0.0,9784.94,4.630434782608695,15866.0,12380.0,77357.0,0.00362,0,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-08,1715399.79,1347590.83,59,269,54,59,0.0,65005.0,4.092592592592593,15100.0,11084.0,66828.0,0.00569,1,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-09,1858318.85,1516237.67,57,290,52,56,0.0,10068.46,4.5,15325.0,11547.0,55452.0,0.00497,2,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-10,1259650.79,1032558.86,38,198,37,38,0.0,25467.35,4.82051282051282,16076.0,12915.0,67366.0,0.00463,3,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-11,2153841.45,1671962.72,69,339,59,68,0.0,101517.8,4.492063492063492,13433.0,9721.0,57341.0,0.00557,4,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-12,2073990.81,1674370.35,58,298,54,57,0.0,15617.75,4.553571428571429,14383.0,11480.0,57737.0,0.00466,5,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-13,3354624.45,2671314.89,92,459,79,91,0.0,231829.43000000002,4.533333333333333,16540.0,12051.0,79348.0,0.00569,6,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-14,2361690.18,1807957.6,65,325,55,63,0.0,44714.98,4.125,13279.0,10415.0,53209.0,0.00385,0,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-15,1504083.3,1181548.42,48,222,43,48,0.0,8767.14,4.2727272727272725,13831.0,10313.0,63195.0,0.0057,1,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-16,1724908.79,1349961.65,58,291,47,58,0.0,76171.34,4.7254901960784315,15512.0,12091.0,66027.0,0.00503,2,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-17,2280332.07,1816414.62,64,331,52,63,0.0,6558.63,4.4,14437.0,11002.0,52900.0,0.00432,3,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-18,1474326.17,1227149.16,45,234,45,45,0.0,49518.53,4.6,12024.0,8525.0,58167.0,0.00466,4,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-19,1754206.62,1335367.18,64,288,64,64,0.0,34470.22,4.65,14677.0,11769.0,67428.0,0.00531,5,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-20,3160071.59,2517012.51,91,466,80,90,0.0,19317.28,4.484536082474227,15110.0,11469.0,60771.0,0.0034,6,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-21,2299476.91,1856585.16,73,349,65,73,0.0,63052.61,4.2388059701492535,15061.0,11446.0,64174.0,0.00378,0,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-22,2108562.98,1708188.75,60,309,53,60,0.0,0.0,4.475409836065574,12987.0,9617.0,49093.0,0.00474,1,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-23,1826741.5,1369479.14,64,302,57,64,0.0,59886.31,4.442622950819672,14097.0,10037.0,57611.0,0.00503,2,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-24,2523490.79,2014906.08,71,374,59,71,0.0,147644.5,4.375,13164.0,9414.0,42251.0,0.00526,3,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-25,2014411.34,1674040.36,64,300,53,64,0.0,22192.59,4.661290322580645,12789.0,9244.0,55846.0,0.00431,4,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-26,2940618.52,2385985.7,89,494,74,89,0.0,68489.91,4.459770114942529,13361.0,10817.0,55817.0,0.0039,5,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-27,4391507.1,3459322.38,148,745,97,145,0.0,91276.11,4.605633802816901,12775.0,10329.0,44948.0,0.00478,6,1,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-28,4748349.69,3779471.66,156,738,109,156,0.0,117282.59,4.528169014084507,15400.0,11899.0,70499.0,0.00577,0,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-29,4822586.51,3839462.75,150,784,111,149,0.0,140692.9,4.3120567375886525,14448.0,11220.0,68530.0,0.00336,1,1,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-30,3962494.16,3161585.88,137,664,102,137,14318.89,102887.92,4.41044776119403,14923.0,12073.0,63324.0,0.00336,2,1,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-01-31,3557233.24,2914824.87,124,602,101,124,22382.68,202062.37,4.699186991869919,14374.0,10316.0,64100.0,0.00544,3,1,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-01,2922884.32,2311260.65,102,563,85,102,30415.11,59891.67,4.5,21456.0,16332.0,74218.0,0.00425,4,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-02,1988116.58,1648391.91,67,326,53,63,34807.42,185870.74,4.746031746031746,26402.0,20797.0,84827.0,0.00511,5,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-03,2075616.33,1663159.13,73,398,60,71,61936.14,73978.4,4.527777777777778,21455.0,15621.0,73729.0,0.00363,6,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-04,1690969.52,1412906.86,68,348,53,66,54982.17,84386.39,4.723076923076923,21022.0,14913.0,102651.0,0.00543,0,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-05,1648913.11,1341931.74,61,318,58,60,48970.270000000004,61919.450000000004,4.467741935483871,21983.0,15429.0,118103.0,0.00497,1,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-06,2019237.55,1620812.0,90,463,75,89,68696.52,56594.91,4.3,17637.0,13730.0,89322.0,0.0042,2,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-07,1807804.86,1498934.77,77,372,62,76,59128.43,68950.31,4.468354430379747,20404.0,16004.0,102948.0,0.00417,3,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-08,1887002.96,1514639.32,85,408,70,84,52250.91,109190.95,4.395348837209302,18850.0,15216.0,78104.0,0.00499,4,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-09,2204244.85,1794590.32,87,424,78,87,47447.81,30440.670000000002,4.482758620689655,21447.0,17104.0,87018.0,0.00466,5,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-10,2992194.41,2405467.55,119,582,101,118,80435.47,79870.86,4.7637795275590555,22210.0,15951.0,97571.0,0.00322,6,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-11,3050258.51,2505704.13,98,510,77,98,70186.14,16656.71,4.604166666666667,19672.0,14175.0,70067.0,0.00354,0,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-12,2270445.76,1865294.51,75,365,61,75,44445.84,81516.75,4.3478260869565215,21591.0,17277.0,81267.0,0.00409,1,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-13,2305149.57,1875958.77,75,347,64,75,39907.34,110951.49,4.847222222222222,22905.0,16771.0,80895.0,0.00493,2,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-14,2959207.82,2441504.63,90,462,75,90,71412.15,109487.98999999999,4.392857142857143,20533.0,15357.0,68715.0,0.0041,3,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-15,2813189.48,2241015.21,96,461,74,95,56618.04,231541.2,4.0638297872340425,26260.0,19148.0,97929.0,0.00568,4,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-16,2890421.0,2337140.26,102,482,76,101,46488.32,86862.9,4.373737373737374,18875.0,14265.0,67908.0,0.0041,5,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-17,3658575.54,2895275.54,115,519,81,114,53790.67,61451.28,4.601941747572815,20194.0,15177.0,107514.0,0.00447,6,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-18,4680433.34,3760557.76,124,661,78,123,56590.9,179261.96,4.37962962962963,21547.0,16824.0,87633.0,0.00321,0,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-19,1783513.49,1498699.8,68,314,53,68,38087.56,61270.12,4.116666666666666,21342.0,16787.0,100305.0,0.00499,1,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-20,3142305.74,2556936.4,97,481,72,97,55148.47,29055.89,4.809523809523809,20880.0,16896.0,110379.0,0.00338,2,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-21,3225995.91,2685076.1,107,509,78,105,56539.39,25921.97,4.515463917525773,21342.0,16968.0,99918.0,0.00357,3,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-22,2981029.98,2400898.37,95,481,86,95,56465.22,102845.64,4.322222222222222,22545.0,16491.0,102964.0,0.0054,4,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-23,3243671.03,2744035.42,106,512,87,104,68331.42,79532.58,4.289719626168225,21323.0,16835.0,101099.0,0.00521,5,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-24,4659488.7,3774721.6,152,743,107,151,87211.36,78789.51000000001,4.561538461538461,19867.0,16186.0,90727.0,0.00491,6,2,2019,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-25,6710330.49,5461991.46,191,929,119,190,103614.98,170896.57,4.608938547486034,25657.0,20787.0,98848.0,0.00516,0,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-26,5143906.53,4181682.12,165,799,124,165,85860.54,87850.8,4.882352941176471,20019.0,14720.0,95647.0,0.00463,1,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-27,4911504.39,3881267.76,155,738,100,154,76223.67,148684.59,4.485915492957746,24095.0,17580.0,87711.0,0.00483,2,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-02-28,3391644.13,2722597.05,113,539,79,113,66525.52,33275.119999999995,4.519607843137255,19085.0,15002.0,93981.0,0.00528,3,2,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-03-01,2228532.66,1861831.11,69,320,56,69,40739.87,42492.93,3.911764705882353,29754.0,24115.0,108657.0,0.00579,4,3,2019,0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,1
2019-03-02,662215.74,563992.66,22,103,17,22,0.0,0.0,4.909090909090909,29578.0,23227.0,102551.0,0.00438,5,3,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-03,925441.51,757846.4,29,136,22,29,0.0,17281.73,4.518518518518518,29633.0,23779.0,153733.0,0.00432,6,3,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-04,1915592.53,1559541.64,49,271,43,49,0.0,24738.25,4.645833333333333,32652.0,23117.0,116494.0,0.00549,0,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-05,2386338.6,1912200.04,62,304,56,62,0.0,35897.15,5.067796610169491,30840.0,24990.0,162661.0,0.00573,1,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-06,3341337.75,2745260.51,101,519,74,99,0.0,134739.28,4.438775510204081,32515.0,26584.0,134079.0,0.00382,2,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-07,2432557.33,1818192.91,81,372,62,81,0.0,123937.64,4.35,27794.0,20646.0,127956.0,0.00483,3,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-08,2666858.91,2181539.6,75,374,62,75,0.0,38113.95,4.6716417910447765,29339.0,23224.0,159152.0,0.00324,4,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-09,3019892.33,2454977.33,79,389,62,79,0.0,192581.09,3.8783783783783785,30100.0,22854.0,150323.0,0.0057,5,3,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-10,2681616.97,2134676.6,83,386,70,81,0.0,52622.44,4.68,26432.0,19667.0,92021.0,0.00333,6,3,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-11,2420084.85,1983304.37,83,368,63,83,0.0,58291.20999999999,4.5375,29213.0,21897.0,131049.0,0.00577,0,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-12,3925730.26,3314125.8,115,581,94,115,0.0,42548.25,4.556603773584905,29197.0,22060.0,129430.0,0.00469,1,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-13,5148543.25,4034220.49,162,796,108,161,0.0,243267.04,4.7687074829931975,27971.0,19772.0,93737.0,0.00368,2,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-14,4367141.68,3458729.41,127,617,97,126,0.0,24835.94,4.701612903225806,30018.0,23278.0,124240.0,0.00399,3,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-15,3296671.21,2596766.78,98,444,71,98,0.0,96596.0,4.294117647058823,30390.0,22699.0,156640.0,0.00502,4,3,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-16,2593942.24,2020686.01,85,392,63,85,0.0,73657.65,4.0519480519480515,29509.0,22694.0,122642.0,0.00434,5,3,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-17,3647905.41,2976722.37,109,512,80,109,0.0,61293.159999999996,4.351648351648351,30650.0,21468.0,106652.0,0.00414,6,3,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-03-18,4462652.85,3659897.03,128,682,96,127,143357.82,57339.65,4.75,28762.0,21021.0,140215.0,0.00432,0,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-19,4580736.76,3861332.4,136,699,101,133,280082.11,266072.35,4.548872180451128,29335.0,21958.0,149400.0,0.00556,1,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-20,5766530.12,4960357.22,182,876,113,181,419281.41,150887.57,4.705521472392638,27405.0,20656.0,138092.0,0.00342,2,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-21,4408617.11,3962414.33,159,713,102,158,389466.57,98266.84,4.41726618705036,29272.0,23169.0,143683.0,0.0041,3,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-22,3610928.89,3304221.4,123,520,88,121,433311.43,99785.27,4.28695652173913,27607.0,20415.0,98682.0,0.00555,4,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-23,3582976.25,3279702.06,126,593,96,126,429957.12,141634.19,4.818181818181818,31744.0,22838.0,143568.0,0.00501,5,3,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-24,4240123.5,3766823.0,148,683,93,147,508814.81,93291.44,4.550724637681159,28415.0,23292.0,140934.0,0.00365,6,3,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-25,4446564.37,4012232.01,162,783,118,156,533587.75,303887.69,4.545454545454546,30897.0,22658.0,150146.0,0.00481,0,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-26,5345042.2,4766707.57,204,960,123,202,641405.01,226903.74,4.49738219895288,31738.0,25563.0,104496.0,0.00477,1,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-27,6535411.89,5978075.49,257,1265,149,253,784249.35,283716.74,4.683127572016461,29291.0,22963.0,143666.0,0.00376,2,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-28,5315964.12,4667097.61,205,992,122,204,637915.78,144189.76,4.48936170212766,27780.0,22281.0,106871.0,0.00404,3,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-29,4309156.23,3848197.98,176,913,113,175,517098.75,36095.13,4.403726708074534,32668.0,24576.0,161268.0,0.00417,4,3,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-30,9442671.99,8583254.53,334,1582,185,329,1133120.58,257509.35,4.411575562700965,25372.0,18591.0,115629.0,0.00386,5,3,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-03-31,7501232.88,6774268.33,260,1311,146,258,900147.88,151853.73,4.46530612244898,29648.0,21628.0,136636.0,0.00542,6,3,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-01,7842271.08,7122821.67,249,1219,143,247,941072.46,224686.96000000002,4.524,44576.0,34666.0,212249.0,0.00561,0,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-02,6799630.38,6231069.37,245,1168,142,243,815955.59,300291.79,4.59375,38298.0,28561.0,174559.0,0.00495,1,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-03,6787287.3,6224164.42,234,1145,147,233,814474.49,181960.42,4.486486486486487,37654.0,27054.0,206297.0,0.00476,2,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-04,2048272.63,1722283.77,79,356,63,78,245792.7,29126.75,4.575342465753424,40892.0,31638.0,200895.0,0.00329,3,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-05,1919484.59,1795248.81,64,314,53,64,230338.19,51203.64,4.841269841269841,35912.0,27354.0,180193.0,0.00359,4,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-06,2259659.48,2043470.72,81,360,58,81,271159.14,78041.93,4.878378378378378,37338.0,29048.0,187574.0,0.00473,5,4,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-07,2241076.34,2042622.76,91,444,74,91,268929.13,83964.63,4.478260869565218,36099.0,28975.0,138367.0,0.00491,6,4,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-08,3104721.28,2774939.49,119,529,72,118,372566.59,150034.51,4.302752293577981,46874.0,35394.0,212734.0,0.00416,0,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-09,3989319.25,3630481.23,147,706,102,147,478718.27,57028.18,4.563380281690141,41659.0,29802.0,224000.0,0.00507,1,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-10,3426420.13,3160123.01,120,606,92,119,411170.41,34258.98,4.433628318584071,43127.0,35165.0,161086.0,0.00378,2,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-11,3579994.96,3276911.01,116,592,88,115,429599.4,82931.48999999999,4.643564356435643,38911.0,29838.0,167168.0,0.00498,3,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-12,3059845.93,2753429.2,107,528,94,106,367181.48,95572.56,4.82,40148.0,28212.0,213820.0,0.00478,4,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-13,3248777.0,3006192.84,118,582,94,118,389853.29,98671.78,4.648148148148148,44228.0,31397.0,187646.0,0.00322,5,4,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-14,4002434.76,3635296.53,137,673,101,133,279598.08,130554.37,4.322834645669292,40040.0,32744.0,184887.0,0.0052,6,4,2019,1,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-15,3468600.1,3009772.87,136,645,102,135,229865.99,69463.69,4.341085271317829,44505.0,33791.0,196936.0,0.00464,0,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-16,5005921.07,4277532.29,163,767,112,162,270351.59,149121.25,4.570469798657718,41567.0,33382.0,161203.0,0.00578,1,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-17,4866105.58,3844447.57,153,723,110,153,116244.16,194349.57,4.493055555555555,43808.0,31816.0,223025.0,0.00533,2,4,2019,0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,1
2019-04-18,3458407.78,2689432.07,102,478,74,101,0.0,64702.020000000004,4.442105263157894,42723.0,34260.0,201707.0,0.0042,3,4,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-04-19,3282803.64,2507866.68,109,506,89,109,0.0,69749.12,4.742268041237113,38066.0,27093.0,156489.0,0.00324,4,4,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
